"时间","力 1 Monitor 4: 力 1 Monitor 4 (N)","力 2 Monitor 4: 力 2 Monitor 4 (N)","力 3 Monitor 4: 力 3 Monitor 4 (N)"
0.005,-0.7640015426526429,0.003063743408465305,0.2250849681337486
0.015,-0.05933471912353047,-0.0019964877026276,0.3141799415442899
0.030000000000000002,0.0012960837419122486,2.6347390158165326E-4,0.3286533414045267
0.045,-0.024170052940536514,3.4294176130113594E-5,0.32381668353776283
0.05499999999999999,-0.016135384421093947,-1.2654591684477533E-4,0.32351565037033353
0.06999999999999999,-0.011403093398570872,-1.1330523927595631E-4,0.3248042952708057
0.085,-0.013427520954617328,1.4474554097194053E-4,0.32504684411596896
0.09500000000000001,-0.014192287270254362,8.704213223028493E-5,0.32484186356075906
0.11000000000000003,-0.009572360145532997,-9.87428809632303E-5,0.32534407121393677
0.12500000000000003,-0.012287688401168501,-1.9607267442098907E-5,0.32547089816747404
0.13500000000000004,-0.013043553709304283,1.13858741675516E-4,0.3252647222567073
0.15000000000000005,-0.012625399967771659,3.025532547340768E-4,0.3252185752906891
0.16500000000000006,-0.011497004749106914,2.3049439764781255E-4,0.32550404825793533
0.17500000000000007,-0.011088901846635016,9.42096192487727E-5,0.3256550653008492
0.19000000000000009,-0.012081889559487401,-1.2030068460016681E-4,0.3256576872005781
0.2050000000000001,-0.009550417226252822,-9.056137055826158E-5,0.32596602978435035
0.2150000000000001,-0.006631075017820204,-4.312244999161199E-5,0.32649789182673944
0.23000000000000012,-0.01062596595909271,2.2709502368487856E-5,0.3263729000603993
0.24500000000000013,-0.013334073369278294,8.580191963290313E-5,0.32580125446229713
0.2600000000000001,-0.011761240443488018,9.160873453610953E-5,0.32593753777298573
0.27000000000000013,-0.01149163597682954,4.17033082476978E-5,0.32616117582243975
0.28500000000000014,-0.012169754806876085,-3.5885946386888615E-6,0.3262909955068153
0.30000000000000016,-0.014470555917337608,-3.3315149283235894E-5,0.3259997147616677
0.31000000000000016,-0.01612446603465804,-7.789582330859141E-5,0.3257311877466235
0.3250000000000002,-0.011857816965530656,-3.036333360827682E-5,0.32620460407496066
0.3400000000000002,-0.010169792236922895,4.460257001449217E-5,0.3268791006799965
0.3500000000000002,-0.011543871244366902,-2.769786468728363E-5,0.3268419625139926
0.3650000000000002,-0.012529604189529836,-3.305145285907365E-5,0.3265956362884464
0.3800000000000002,-0.011943813715119486,1.2195473907677804E-6,0.32664967804671907
0.39000000000000024,-0.012076517739933495,-9.504245808382067E-6,0.3267447818473663
0.40500000000000025,-0.012677566614158172,-1.5340613080612514E-5,0.32678546669603853
0.42000000000000026,-0.014175969557882065,-7.764263590089666E-5,0.3265803889896652
0.43000000000000027,-0.013679836799928732,-6.065927345332382E-5,0.32664297431037786
0.4450000000000003,-0.011680913197138335,-2.6118425702912357E-5,0.32703100818335396
0.4600000000000003,-0.013666387637404052,3.746935390654956E-5,0.3271368237318852
0.4700000000000003,-0.014451532642020176,3.428536200036045E-5,0.32690978920729546
0.4850000000000003,-0.012754564296581937,1.1165562042739585E-5,0.32691206738554623
0.5000000000000003,-0.01261118860420181,-1.932874352717703E-5,0.32719510089631104
0.5150000000000003,-0.01461171939674498,3.707909302329888E-5,0.32702512768989617
0.5250000000000004,-0.013923137721488182,-1.4791170128891485E-5,0.3269791572866644
0.5400000000000004,-0.012590991778659553,-8.93282582695295E-5,0.32726742045322943
0.5550000000000004,-0.014275068355845962,-7.750587523998533E-5,0.3272922338865121
0.5650000000000004,-0.015261226098618432,-8.411958167660552E-5,0.3271206159174211
0.5800000000000004,-0.014317829162422687,2.4749978824594934E-5,0.3270860736216579
0.5950000000000004,-0.012939059993202042,2.906711388014831E-5,0.3274535571118329
0.6050000000000004,-0.011730276557271477,-2.5889174980859184E-5,0.32756321064331206
0.6200000000000004,-0.012569181733035511,-3.899840089885129E-5,0.3276935184332347
0.6350000000000005,-0.014542784804060136,-3.888015550828197E-6,0.327451254410861
0.6450000000000005,-0.01438436757812091,1.5809088254020964E-5,0.3273367975229436
0.6600000000000005,-0.013235110717550855,-1.0034934023850375E-5,0.3275528601954948
0.6750000000000005,-0.01487128370886182,7.280330249426807E-5,0.3275396820820073
0.6850000000000005,-0.015383373919243404,5.072434116812265E-5,0.3274104405544515
0.7000000000000005,-0.014035262196314492,-8.359330868749616E-5,0.3275064571187193
0.7150000000000005,-0.00834898754046753,-5.039993872376193E-6,0.3285253968077356
0.7250000000000005,-0.012701024520070664,5.84671329269139E-7,0.32815555721557865
0.7400000000000005,-0.015112833700156487,-3.8896261334952486E-5,0.3274198169890204
0.7550000000000006,-0.013144682354179798,-2.6710618120872527E-5,0.32769725445150255
0.7700000000000006,-0.013359887930383611,-1.6085968371468454E-5,0.32781388807363104
0.7800000000000006,-0.013704624471692973,-2.4934364379789947E-5,0.3277601738137703
0.7950000000000006,-0.014095121034967222,-1.905689105164351E-5,0.3276432024872574
0.8100000000000006,-0.018265575420652,-1.2677594380024434E-5,0.32697122189218025
0.8200000000000006,-0.01520551260915921,-4.405953246595557E-5,0.3272194614720728
0.8350000000000006,-0.01259569753371234,-4.2192822151875095E-5,0.32777804933889954
0.8500000000000006,-0.014250571709352363,3.909268086714067E-5,0.3276722099117447
0.8600000000000007,-0.014277925567511455,5.9403939611915936E-5,0.3275313726097353
0.8750000000000007,-0.01371595282279014,1.9104362452577675E-5,0.3275127272285466
0.8900000000000007,-0.013482845079636133,-1.6774439988233902E-5,0.3275741241744373
0.9000000000000007,-0.013387874874788997,1.1161036499921016E-5,0.3275897432439985
0.9150000000000007,-0.015423990619929162,1.6123463738438947E-5,0.3272081185634767
0.9300000000000007,-0.014127676630070805,-2.8498875159042698E-5,0.3273238063942467
0.9400000000000007,-0.013317454947454328,-6.018549442806135E-6,0.32748159670797267
0.9550000000000007,-0.014105799966468846,-3.183047226206551E-5,0.3275291067449251
0.9700000000000008,-0.015163153016295823,-2.525618776443674E-5,0.32731071438036335
0.9800000000000008,-0.013824352332958163,6.127140868081777E-6,0.32722879779327224
0.9950000000000008,-0.01287027054635965,-1.4539653907990287E-5,0.327497182690848
1.0100000000000005,-0.01531422763478876,-1.5752729090257346E-5,0.3272287895908308
1.0250000000000001,-0.014941739063961353,1.6602478558145214E-5,0.3270187693939701
1.035,-0.014395936991404427,-4.594236441665843E-5,0.3271165538847509
1.0499999999999996,-0.015209708017421445,-2.5182953755842367E-5,0.32713922600710366
1.0649999999999993,-0.016628844090644808,3.801601385720451E-6,0.32685968006368527
1.074999999999999,-0.015262287147129551,-3.48399390847668E-6,0.3268679238076515
1.0899999999999987,-0.014370896098789776,2.7696566089087363E-5,0.3270822187869189
1.1049999999999984,-0.012967730793648283,-5.3823532478670995E-5,0.3271248337698781
1.1149999999999982,-0.011660714012444857,-5.762003204673932E-5,0.3273628599911057
1.129999999999998,-0.01400137146658956,2.6145549070887865E-5,0.32731073014336626
1.1449999999999976,-0.01504302446822953,4.694995124084673E-5,0.3269330833108478
1.1549999999999974,-0.01486292996081081,-1.6383439319579266E-5,0.3268831846021377
1.169999999999997,-0.014017774372094801,-3.8223518239180874E-5,0.3270733040410762
1.1849999999999967,-0.01445449789753358,8.325836341921911E-5,0.3271172950261205
1.1949999999999965,-0.01540367856141643,4.36790416337324E-5,0.32697760271059084
1.2099999999999962,-0.00925204439770146,3.7020979283263836E-6,0.3277668727138928
1.2249999999999959,-0.012969783182745548,7.716009503918525E-6,0.32749490550933846
1.2349999999999957,-0.015025405785852701,1.5182211639598612E-5,0.3270600944256991
1.2499999999999953,-0.014276111861092395,5.64139202749402E-6,0.32703550488546346
1.264999999999995,-0.01394754313744787,3.5917565145955155E-6,0.3271858496182082
1.2799999999999947,-0.014243224606138277,1.3137747456931988E-5,0.32719168685798367
1.2899999999999945,-0.014241765620633642,8.481485343055515E-6,0.32717608138766413
1.3049999999999942,-0.017572752008460264,-1.0335720166951635E-5,0.3266858858190411
1.3199999999999938,-0.015370252248861576,1.2686543890235021E-5,0.32679515734196146
1.3299999999999936,-0.011910365394259406,3.879324813117542E-5,0.3273742035833523
1.3449999999999933,-0.012281806933859489,5.736877088065243E-5,0.3276188086611219
