,time,Fx,Fy,distance,x/d,y/d,CFr,CFv
0,59.995000000012254,-0.005236914342522038,0.2855562685825544,0.01249999996937845,0.0003124999992344613,1.375,-0.002083702010403064,0.11361922918947605
1,59.99000000001225,-0.005272530243679943,0.28569343537332864,0.024999999969395503,0.0006249999992348875,1.375,-0.0020978731272079452,0.1136738061214255
2,59.98500000001224,-0.005299460378760196,0.2855971467487381,0.03749999996935571,0.0009374999992338928,1.375,-0.0021085882874983326,0.11363549409500776
3,59.980000000012225,-0.005303735735045902,0.285705221294739,0.04999999996945803,0.0012499999992364509,1.375,-0.0021102893977142053,0.11367849559055387
4,59.975000000012216,-0.0053041186557664394,0.2855790872746539,0.06249999996944666,0.0015624999992361666,1.375,-0.0021104417570279206,0.1136283084585824
5,59.97000000001223,-0.005313632087343286,0.28578505704180895,0.0749999999694353,0.0018749999992358824,1.375,-0.0021142270311809747,0.11371026122500792
6,59.965000000012225,-0.005467404038144525,0.2859584109350249,0.08749999996945235,0.0021874999992363086,1.375,-0.0021754109463782267,0.11377923654753178
7,59.960000000012215,-0.0060422877561833715,0.2851396522850212,0.0999999999694694,0.002499999999236735,1.375,-0.0024041499099505515,0.11345346283166345
8,59.95500000001222,-0.007402518549272177,0.2830150570592677,0.11249999996945803,0.002812499999236451,1.375,-0.002945368546115282,0.11260811325104315
9,59.95000000001222,-0.008964434063708953,0.2815293419506501,0.12499999996944666,0.0031249999992361667,1.375,-0.003566834983151617,0.11201696599213616
10,59.945000000012215,-0.006693600411975653,0.28873017208170443,0.13749999996946372,0.003437499999236593,1.375,-0.0026632989816196806,0.11488208526644204
11,59.940000000012205,-0.0066179179198393,0.2884925656963598,0.14999999996945235,0.0037499999992363087,1.375,-0.002633185874797145,0.11478754468959755
12,59.93500000001221,-0.00636893046196036,0.28852587655528467,0.1624999999694694,0.004062499999236735,1.375,-0.0025341169130738486,0.11480079865923888
13,59.93000000001221,-0.005881884286885893,0.289805692426448,0.17499999996951487,0.004374999999237872,1.375,-0.0023403273973810947,0.11531002121459664
14,59.925000000012204,-0.005584938529552336,0.2913899872639006,0.18749999996947508,0.004687499999236877,1.375,-0.002222176434606589,0.11594039210133553
15,59.92000000001221,-0.006659139714648267,0.28811262263051557,0.19999999996946372,0.0049999999992365925,1.375,-0.002649587505814563,0.11463637014704105
16,59.915000000012206,-0.006658020508152288,0.28799388379208496,0.21249999996945235,0.005312499999236308,1.375,-0.0026491421876991238,0.114589125464358
17,59.910000000012204,-0.006595592656308274,0.28787247875053695,0.22499999996949782,0.005624999999237446,1.375,-0.0026243029346801647,0.1145408199331614
