"时间","力 1 Monitor 3: 力 1 Monitor 3 (N)","力 2 Monitor 3: 力 2 Monitor 3 (N)","力 3 Monitor 3: 力 3 Monitor 3 (N)"
0.005,-5.676475561302622,0.1155045190053388,1.807483075447115
0.01,-1.5886609699876766,-8.052502948063082E-4,0.6286482538829461
0.015,0.5939703889969624,-0.09189190002303503,0.4323376116031129
0.02,0.1345927787326122,-0.029785566223696783,0.6515384846858208
0.030000000000000002,-0.7597225401671291,0.01316584774543842,0.7499886040311462
0.035,-0.5944833200773012,0.005484223721956637,0.7115582578258092
0.04,-0.5126077626611961,0.0010495530893664066,0.7112347110609086
0.045,-0.49323848431569955,0.0010929423190539477,0.7313464507128836
0.05499999999999999,-0.5385748175212757,0.005182552386316836,0.7779065824574981
0.05999999999999999,-0.5759629344105678,0.005112850478966029,0.8008270945354716
0.06499999999999999,-0.600945832042107,0.005570467779519854,0.8104777649688171
0.075,-0.6158937765892551,0.00622834739695638,0.8266552581870338
0.08,-0.6208814384476132,0.006669066195630244,0.8379756765647313
0.085,-0.6264704889799991,0.006718941781209003,0.844668150076981
0.09000000000000001,-0.6315882188276326,0.005799669782970716,0.849332752870368
0.10000000000000002,-0.6486883347524589,0.006686680081700709,0.8625169191356999
0.10500000000000002,-0.6473314341778793,0.0076561369755538955,0.8612794389350762
0.11000000000000003,-0.6453645687641572,0.008302278769653853,0.8617531687587006
0.11500000000000003,-0.6459170818018954,0.010280456745632632,0.8664113996539972
0.12500000000000003,-0.6588244628871953,0.013364606250054046,0.8846804202219802
0.13000000000000003,-0.6619200452432676,0.015235548063235134,0.8913070497420328
0.13500000000000004,-0.6662394246920412,0.016607513434018846,0.8989588973379534
0.14500000000000005,-0.6583348007009102,0.01907304035371123,0.900317025619738
0.15000000000000005,-0.6447056817776222,0.02135032304762103,0.8944312401863195
0.15500000000000005,-0.6201499338294223,0.023376667582115446,0.8763276558519486
0.16000000000000006,-0.5876390046003165,0.024339756928100573,0.8476657094514245
