"时间","力 1 Monitor 3: 力 1 Monitor 3 (N)","力 2 Monitor 3: 力 2 Monitor 3 (N)","力 3 Monitor 3: 力 3 Monitor 3 (N)"
0.005,-5.591671974882403,0.23044643378431673,5.143999536021759
0.01,-1.9652753048273583,0.008144325011943222,1.9473521293255227
0.015,0.6475349853766396,-0.15229798197010191,0.812008864219203
0.02,0.03450278625147936,-0.05505067801352854,0.9940946384039221
0.030000000000000002,-0.7388901360874673,0.010717134710351673,1.7855436769975448
0.035,-0.7601836972939171,0.002264464858245302,1.8153322995148231
0.04,-0.6276179440930865,-0.011192261965405124,1.6717768791771086
0.045,-0.5555222070373859,-0.02019972485409654,1.6682837478945443
0.05499999999999999,-0.5782768824809984,-0.01431277110375406,1.7944095728973004
0.05999999999999999,-0.6080359449731432,-0.012630111847754068,1.8346270184809714
0.06499999999999999,-0.6262308044971645,-0.01028634542166854,1.8721545909519253
0.075,-0.6248121030791882,-0.011471632724794923,1.950053540653764
0.08,-0.6202964672870854,-0.014294406009761059,1.992431768163814
0.085,-0.6164202959042263,-0.016943022385825922,2.0322920659602715
0.09000000000000001,-0.6129029976740126,-0.0161195497084217,2.071550364595264
0.10000000000000002,-0.5981979092947203,-0.013294430441822597,2.123396097525743
0.10500000000000002,-0.5886175844698869,-0.013798734171743425,2.136770949881063
0.11000000000000003,-0.5744268548576724,-0.013326930723308204,2.13532026232784
0.11500000000000003,-0.5549734372944538,-0.010278976177789712,2.114979704331183
0.12500000000000003,-0.5036968226857037,0.003998214656041266,2.0250144439784803
0.13000000000000003,-0.4852760061218232,0.005962316102755891,1.9828175072840881
0.13500000000000004,-0.49036408899296957,0.002551851299666806,1.967316466234996
0.14500000000000005,-0.5313100547386942,0.006318064926901132,1.903003994794064
0.15000000000000005,-0.5638373481631299,0.011200611505376332,1.8731614392860785
0.15500000000000005,-0.591717467130682,0.013951170006526445,1.8680025872244739
0.16000000000000006,-0.6104223741384275,0.01669149329662967,1.8694415271761293
0.17000000000000007,-0.6115842020439387,0.015536131050687966,1.8831480136838756
0.17500000000000007,-0.6033103588164911,0.015610876897929366,1.902262698441802
0.18000000000000008,-0.5905655705517225,0.015662977294583193,1.9128631752038099
0.18500000000000008,-0.5636051491527687,0.012615562725226251,1.8876629665589628
0.1950000000000001,-0.5006327126466587,0.009392911171253928,1.7996155568061842
0.2000000000000001,-0.4926000873649091,0.006386657427936629,1.7615584846565135
0.2050000000000001,-0.5111218706223112,0.005336532900430905,1.744264498616907
0.2150000000000001,-0.5346967027496633,0.007183576593534843,1.7169368389093547
0.2200000000000001,-0.5373741272935137,0.002462175865777915,1.7146135632234714
0.22500000000000012,-0.5459590710903394,0.0016389443286735925,1.720475057715299
0.23000000000000012,-0.5568799150377018,0.002227546533037814,1.7254484222934297
0.24000000000000013,-0.5686398331858288,4.238024305448472E-4,1.7427787925966276
0.24500000000000013,-0.568975154725913,-0.003978816966530968,1.7438414695438385
0.2500000000000001,-0.5745998618298166,-0.007254721747246931,1.7457041545514047
0.2550000000000001,-0.5860494781451577,-0.008207114353356738,1.7502681265836078
0.2650000000000001,-0.6295794082351063,-0.009616252319968509,1.7724622105520587
0.27000000000000013,-0.6563100405430395,-0.007650659889543306,1.7917420996262108
0.27500000000000013,-0.6749689507707196,-0.0019109554944021952,1.8219274606453424
0.28500000000000014,-0.6511398121109797,0.00978262418867985,1.8684814636763576
0.29000000000000015,-0.6408767745162096,0.008114407158130933,1.8900391023137084
0.29500000000000015,-0.6431513892298428,0.00709786074061656,1.9140329463556813
0.30000000000000016,-0.6430250438708214,0.007515658900810303,1.9322900039081556
0.31000000000000016,-0.641328974104365,0.0017637264435348618,1.970021576185552
0.31500000000000017,-0.6335817592771443,-5.350770960703913E-4,1.9822235554453191
0.3200000000000002,-0.6252057353416769,-0.001390454603397184,1.9915270880435514
0.3250000000000002,-0.6169891495837471,-0.0012829194658371436,1.9985592371779046
0.3350000000000002,-0.6005137053346257,-0.004276138194472532,2.0073677553627767
0.3400000000000002,-0.5934859541130826,-0.004897220964297459,2.0144734094551358
0.3450000000000002,-0.5872077159342433,-0.005182672809041245,2.018385052847711
0.3550000000000002,-0.5808362099738934,-0.004711204712560803,2.023739642778083
0.3600000000000002,-0.5776864762433618,-0.002655472746192626,2.022403426417236
0.3650000000000002,-0.5691801708537109,0.0027650504595636456,2.009352389152443
0.3700000000000002,-0.5548720565981214,0.0084344649142964,1.9858017289204113
0.3800000000000002,-0.5372729444119776,0.017527066137379185,1.9643225688570474
0.38500000000000023,-0.5275865828925451,0.023372770854420008,1.948460742931818
0.39000000000000024,-0.518009143222943,0.02767794433974577,1.9197117459779147
0.39500000000000024,-0.5097213454873577,0.029889036797255242,1.884696072146598
0.40500000000000025,-0.5073526477005502,0.027679332722092796,1.8199811564086872
0.41000000000000025,-0.5179294358145591,0.02174116748346421,1.8040483798197955
0.41500000000000026,-0.5267448678952594,0.013559136316544278,1.783849788709159
0.42500000000000027,-0.5289987511467948,0.009357304108395758,1.7375005528246577
0.43000000000000027,-0.5299372251710981,0.017362158915839254,1.7275549906169274
0.4350000000000003,-0.5367226359325526,0.02984471340875855,1.7389068673842685
0.4400000000000003,-0.5417704292670862,0.036793080878716536,1.7399540383168257
0.4500000000000003,-0.5470664235726128,0.03860378319938913,1.7278667908946275
0.4550000000000003,-0.5590775857607776,0.04007012101744672,1.7358811900736544
0.4600000000000003,-0.5759624402371283,0.04201435493272872,1.7415245005146573
0.4650000000000003,-0.59643111711563,0.04509522439290721,1.7463224722608943
0.4750000000000003,-0.6284700840165638,0.04683766858654778,1.7776241143167333
0.4800000000000003,-0.6338834190422481,0.04255833191120113,1.8166368169589124
0.4850000000000003,-0.6255637075551689,0.03934761648847805,1.8435029687994562
0.49500000000000033,-0.6061885745428696,0.0384179984501477,1.8829503625776691
0.5000000000000003,-0.6064296479967257,0.04070197828988566,1.9049517156928453
0.5050000000000003,-0.6144726868814514,0.04225075189899952,1.9322891021168347
0.5100000000000003,-0.6210894699273631,0.0424194089286093,1.9521987013984095
0.5200000000000004,-0.6149041139509992,0.04695198161459409,1.9697789850358531
0.5250000000000004,-0.602423463993846,0.051957911957954225,1.9763799028716529
0.5300000000000004,-0.5870083449392745,0.05832390991452911,1.9833719342059224
0.5350000000000004,-0.5739545780433911,0.06529288214744974,1.9837364404664537
0.5450000000000004,-0.563332535203414,0.07876570773525567,1.9526673227770153
0.5500000000000004,-0.5608282911705479,0.08383067460202569,1.9194260186546834
0.5550000000000004,-0.5553970612239528,0.08639861518257297,1.8664074988300334
0.5650000000000004,-0.5631504820904667,0.07853107901692125,1.7731596928696436
0.5700000000000004,-0.5842365780691756,0.06993697684744588,1.7461073291668248
0.5750000000000004,-0.6036933944377998,0.06495400591407008,1.7302542900616065
0.5800000000000004,-0.612587428596528,0.06156499365413705,1.7156674988205294
0.5900000000000004,-0.6435108471829333,0.06513823386463494,1.7499981245134224
0.5950000000000004,-0.6557678115797159,0.06341929790298766,1.7559716829121634
0.6000000000000004,-0.6638147610242036,0.055161634079551165,1.751163883039487
0.6100000000000004,-0.6809983712529226,0.04123195176886516,1.7932153658273797
0.6150000000000004,-0.6798335221715508,0.03717935926281323,1.8180079970308232
0.6200000000000004,-0.6707833184433695,0.035372788730832085,1.8385459548636736
0.6250000000000004,-0.6561365310194487,0.03463348786219498,1.8594804859674516
0.6350000000000005,-0.6259151361971035,0.034051255059394804,1.8924970509771255
0.6400000000000005,-0.613060490740227,0.034155160832185116,1.905463579472736
0.6450000000000005,-0.6033789596281337,0.03373560265920701,1.917875060931384
0.6500000000000005,-0.5966769441045391,0.03361787062016887,1.9257998365515907
0.6600000000000005,-0.5916038201320912,0.040012438809954,1.9289886119847715
0.6650000000000005,-0.5894842644480082,0.04830089705080387,1.9306114118885553
0.6700000000000005,-0.5867047062806452,0.05651736468959974,1.929741978745223
0.6800000000000005,-0.5835820922329927,0.07203359715539573,1.9313874100227197
0.6850000000000005,-0.5777311787161806,0.07867406573330127,1.9262269087322568
0.6900000000000005,-0.5693587220506884,0.0813980310968454,1.9038405952627233
0.6950000000000005,-0.56196632915928,0.08106929495900299,1.8610664733750726
0.7050000000000005,-0.5583603356401992,0.062258277197512514,1.7595211274742337
0.7100000000000005,-0.5618356289691996,0.04413794382648051,1.7340724966714012
0.7150000000000005,-0.5766196718477987,0.042194793395618886,1.7714529904953578
0.7200000000000005,-0.5899324168630165,0.05150176811139566,1.794019238012438
0.7300000000000005,-0.5946556402700347,0.04163588734584008,1.7511005357975413
0.7350000000000005,-0.6026965706138917,0.04248542630097977,1.7595410420033293
0.7400000000000005,-0.6172352546278295,0.04643370891770046,1.7737882527467408
0.7500000000000006,-0.653276627392842,0.04702978727450459,1.7891237714572625
0.7550000000000006,-0.666622145705999,0.04273153993343913,1.8010602547411243
0.7600000000000006,-0.6689788318017693,0.0348627784353887,1.8135313970408673
0.7650000000000006,-0.6599868504590463,0.025762474785678904,1.8204145326355547
0.7750000000000006,-0.6241612697473697,0.018331019232457016,1.8072051127789825
0.7800000000000006,-0.603411954585418,0.024437488421402857,1.7960893546852414
0.7850000000000006,-0.585222525892637,0.031104609767309253,1.781273506424452
0.7900000000000006,-0.5762221444936096,0.03356227536755741,1.7760230693651666
0.8000000000000006,-0.5758362476749116,0.03497955266837426,1.7677644118182454
0.8050000000000006,-0.5769331481450921,0.03435187760755911,1.753958169907491
0.8100000000000006,-0.5831262793980615,0.03146832400512624,1.7449180971302432
0.8200000000000006,-0.6022771130544522,0.02868429348769639,1.7392607908218507
0.8250000000000006,-0.6155120287571747,0.028653749837436526,1.7431271195061833
0.8300000000000006,-0.6310895826358989,0.03152967877609138,1.7491756953948578
0.8350000000000006,-0.6485246230827824,0.03540435681530848,1.7617213986283258
0.8450000000000006,-0.6750488617924937,0.03963705024648201,1.8085963608301103
0.8500000000000006,-0.6809387183779628,0.042596981335656786,1.8347553084831527
0.8550000000000006,-0.683485276968253,0.045121389404520755,1.86073956410946
0.8600000000000007,-0.6785404913290074,0.04709990528307956,1.8794516595963395
0.8700000000000007,-0.6621167041124705,0.04453464031524573,1.9202845501074344
0.8750000000000007,-0.6556337299391525,0.0431295650466409,1.9328651739614733
0.8800000000000007,-0.6534430391202941,0.043990671623324665,1.939780755584881
0.8900000000000007,-0.6593777356371517,0.05547736541739266,1.9508142218114248
0.8950000000000007,-0.6562639534414513,0.059486647629891906,1.9475387497074241
0.9000000000000007,-0.6468214538672653,0.06141228128940393,1.9416927566827926
0.9050000000000007,-0.6320797832841317,0.06120003496715787,1.9359727717026771
0.9150000000000007,-0.5975760776232232,0.059764038620719,1.9036059703922181
