"时间","力 1 Monitor 3: 力 1 Monitor 3 (N)","力 2 Monitor 3: 力 2 Monitor 3 (N)","力 3 Monitor 3: 力 3 Monitor 3 (N)"
0.005,-2.8990523880588337,0.17270736164520528,7.439109058591703
0.01,-1.2283308943465434,-0.0829086434681123,3.3484140029947596
0.015,0.13946755225600363,-0.17503408011439459,1.3989194555972457
0.02,8.752657819871591E-4,-0.07491143681629264,1.5768067330573436
0.030000000000000002,-0.25790472503978756,0.02325726355504762,2.3071226649065957
0.035,-0.2456939216727807,0.004937290011364263,2.2305267960328514
0.04,-0.2017767458089334,-0.006484877126053751,2.178239019133804
0.045,-0.1982668866787383,-0.00837020310003245,2.1769569664078245
0.05499999999999999,-0.2329481046521068,-0.01157247508830938,2.245740631494053
0.05999999999999999,-0.25205945600159596,-0.015471413584843547,2.2675457317764165
0.06499999999999999,-0.26075943422547665,-0.01653754317153526,2.2874719820668963
0.075,-0.25261850047087264,-0.01919742466159479,2.3440453522045948
0.08,-0.24047894392173497,-0.018551150349101028,2.3815364568161597
0.085,-0.22563520190869646,-0.020743503035216923,2.4134972816647653
0.09000000000000001,-0.20825999621774763,-0.02247920920307271,2.4377136517089415
0.10000000000000002,-0.16896928585443252,-0.0229426776429935,2.4704096327155294
0.10500000000000002,-0.15063984388433116,-0.02338248937980089,2.476453952482018
0.11000000000000003,-0.13273197570548667,-0.024558962894057425,2.4649615477163396
0.11500000000000003,-0.11919009905560107,-0.02455219285346999,2.4450665088777437
0.12500000000000003,-0.10226381867293981,-0.02325643064320796,2.3955616757574774
0.13000000000000003,-0.09844494973081688,-0.020913377429336834,2.370437869369292
0.13500000000000004,-0.0955489467779307,-0.018213553744671943,2.3438753728175783
0.14500000000000005,-0.09333366303030895,-0.011987934833724751,2.3018978926391154
0.15000000000000005,-0.09630544253277915,-0.011281897106755564,2.2836054243031376
0.15500000000000005,-0.10070855420398811,-0.011771430141649608,2.263661885656153
0.16000000000000006,-0.10997007795192526,-0.013828611664082315,2.2425876111633616
0.17000000000000007,-0.13957635617322245,-0.015605761151628143,2.218685753725438
0.17500000000000007,-0.15371173149570794,-0.016232730504094177,2.206478003943318
0.18000000000000008,-0.1645489004348053,-0.017291935137193272,2.2018370633472646
0.18500000000000008,-0.17209253678301956,-0.01837799214611993,2.2071423038860876
0.1950000000000001,-0.18213800806631947,-0.022547549461155076,2.206408401186786
